"profileID","respID","qID","altID","obsID","price","origin","processing","Specialty_Coffee"
2,228,3,1,3635,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,228,3,2,3635,30,"Colombia Cauca","Washed","SCA Score: 90"
8,228,3,3,3635,30,"Colombia Cauca","Washed","SCA Score: 80"
4,228,4,1,3636,30,"Colombia Cauca","Natural","SCA Score: 80"
10,228,4,2,3636,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,228,4,3,3636,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,228,5,1,3637,30,"Colombia Cauca","Washed","SCA Score: 80"
6,228,5,2,3637,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,228,5,3,3637,11,"Colombia Cauca","Washed","SCA Score: 80"
6,228,6,1,3638,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,228,6,2,3638,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,228,6,3,3638,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,228,7,1,3639,11,"Colombia Cauca","Natural","SCA Score: 90"
12,228,7,2,3639,30,"Colombia Cauca","Natural","SCA Score: 90"
6,228,7,3,3639,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,228,8,1,3640,30,"Colombia Cauca","Washed","SCA Score: 90"
1,228,8,2,3640,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,228,8,3,3640,11,"Colombia Cauca","Washed","SCA Score: 90"
9,228,9,1,3641,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,228,9,2,3641,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,228,9,3,3641,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,228,10,1,3642,11,"Colombia Cauca","Washed","SCA Score: 90"
9,228,10,2,3642,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,228,10,3,3642,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,228,11,1,3643,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,228,11,2,3643,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,228,11,3,3643,30,"Colombia Cauca","Natural","SCA Score: 90"
10,228,12,1,3644,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,228,12,2,3644,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,228,12,3,3644,30,"Colombia Cauca","Natural","SCA Score: 80"
7,228,13,1,3645,11,"Colombia Cauca","Washed","SCA Score: 80"
15,228,13,2,3645,11,"Colombia Cauca","Washed","SCA Score: 90"
16,228,13,3,3645,30,"Colombia Cauca","Washed","SCA Score: 90"
12,228,14,1,3646,30,"Colombia Cauca","Natural","SCA Score: 90"
4,228,14,2,3646,30,"Colombia Cauca","Natural","SCA Score: 80"
3,228,14,3,3646,11,"Colombia Cauca","Natural","SCA Score: 80"
5,228,15,1,3647,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,228,15,2,3647,11,"Colombia Cauca","Natural","SCA Score: 90"
10,228,15,3,3647,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,228,16,1,3648,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,228,16,2,3648,11,"Colombia Cauca","Washed","SCA Score: 80"
11,228,16,3,3648,11,"Colombia Cauca","Natural","SCA Score: 90"
3,229,1,1,3649,11,"Colombia Cauca","Natural","SCA Score: 80"
8,229,1,2,3649,30,"Colombia Cauca","Washed","SCA Score: 80"
9,229,1,3,3649,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,229,2,1,3650,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,229,2,2,3650,11,"Colombia Cauca","Natural","SCA Score: 80"
1,229,2,3,3650,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,229,3,1,3651,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,229,3,2,3651,30,"Colombia Cauca","Washed","SCA Score: 90"
8,229,3,3,3651,30,"Colombia Cauca","Washed","SCA Score: 80"
4,229,4,1,3652,30,"Colombia Cauca","Natural","SCA Score: 80"
10,229,4,2,3652,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,229,4,3,3652,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,229,5,1,3653,30,"Colombia Cauca","Washed","SCA Score: 80"
6,229,5,2,3653,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,229,5,3,3653,11,"Colombia Cauca","Washed","SCA Score: 80"
6,229,6,1,3654,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,229,6,2,3654,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,229,6,3,3654,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,229,7,1,3655,11,"Colombia Cauca","Natural","SCA Score: 90"
12,229,7,2,3655,30,"Colombia Cauca","Natural","SCA Score: 90"
6,229,7,3,3655,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,229,8,1,3656,30,"Colombia Cauca","Washed","SCA Score: 90"
1,229,8,2,3656,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,229,8,3,3656,11,"Colombia Cauca","Washed","SCA Score: 90"
9,229,9,1,3657,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,229,9,2,3657,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,229,9,3,3657,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,229,10,1,3658,11,"Colombia Cauca","Washed","SCA Score: 90"
9,229,10,2,3658,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,229,10,3,3658,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,229,11,1,3659,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,229,11,2,3659,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,229,11,3,3659,30,"Colombia Cauca","Natural","SCA Score: 90"
10,229,12,1,3660,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,229,12,2,3660,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,229,12,3,3660,30,"Colombia Cauca","Natural","SCA Score: 80"
7,229,13,1,3661,11,"Colombia Cauca","Washed","SCA Score: 80"
15,229,13,2,3661,11,"Colombia Cauca","Washed","SCA Score: 90"
16,229,13,3,3661,30,"Colombia Cauca","Washed","SCA Score: 90"
12,229,14,1,3662,30,"Colombia Cauca","Natural","SCA Score: 90"
4,229,14,2,3662,30,"Colombia Cauca","Natural","SCA Score: 80"
3,229,14,3,3662,11,"Colombia Cauca","Natural","SCA Score: 80"
5,229,15,1,3663,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,229,15,2,3663,11,"Colombia Cauca","Natural","SCA Score: 90"
10,229,15,3,3663,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,229,16,1,3664,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,229,16,2,3664,11,"Colombia Cauca","Washed","SCA Score: 80"
11,229,16,3,3664,11,"Colombia Cauca","Natural","SCA Score: 90"
3,230,1,1,3665,11,"Colombia Cauca","Natural","SCA Score: 80"
8,230,1,2,3665,30,"Colombia Cauca","Washed","SCA Score: 80"
9,230,1,3,3665,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,230,2,1,3666,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,230,2,2,3666,11,"Colombia Cauca","Natural","SCA Score: 80"
1,230,2,3,3666,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,230,3,1,3667,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,230,3,2,3667,30,"Colombia Cauca","Washed","SCA Score: 90"
8,230,3,3,3667,30,"Colombia Cauca","Washed","SCA Score: 80"
4,230,4,1,3668,30,"Colombia Cauca","Natural","SCA Score: 80"
10,230,4,2,3668,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,230,4,3,3668,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,230,5,1,3669,30,"Colombia Cauca","Washed","SCA Score: 80"
6,230,5,2,3669,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,230,5,3,3669,11,"Colombia Cauca","Washed","SCA Score: 80"
6,230,6,1,3670,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,230,6,2,3670,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,230,6,3,3670,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,230,7,1,3671,11,"Colombia Cauca","Natural","SCA Score: 90"
12,230,7,2,3671,30,"Colombia Cauca","Natural","SCA Score: 90"
6,230,7,3,3671,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,230,8,1,3672,30,"Colombia Cauca","Washed","SCA Score: 90"
1,230,8,2,3672,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,230,8,3,3672,11,"Colombia Cauca","Washed","SCA Score: 90"
9,230,9,1,3673,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,230,9,2,3673,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,230,9,3,3673,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,230,10,1,3674,11,"Colombia Cauca","Washed","SCA Score: 90"
9,230,10,2,3674,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,230,10,3,3674,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,230,11,1,3675,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,230,11,2,3675,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,230,11,3,3675,30,"Colombia Cauca","Natural","SCA Score: 90"
10,230,12,1,3676,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,230,12,2,3676,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,230,12,3,3676,30,"Colombia Cauca","Natural","SCA Score: 80"
7,230,13,1,3677,11,"Colombia Cauca","Washed","SCA Score: 80"
15,230,13,2,3677,11,"Colombia Cauca","Washed","SCA Score: 90"
16,230,13,3,3677,30,"Colombia Cauca","Washed","SCA Score: 90"
12,230,14,1,3678,30,"Colombia Cauca","Natural","SCA Score: 90"
4,230,14,2,3678,30,"Colombia Cauca","Natural","SCA Score: 80"
3,230,14,3,3678,11,"Colombia Cauca","Natural","SCA Score: 80"
5,230,15,1,3679,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,230,15,2,3679,11,"Colombia Cauca","Natural","SCA Score: 90"
10,230,15,3,3679,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,230,16,1,3680,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,230,16,2,3680,11,"Colombia Cauca","Washed","SCA Score: 80"
11,230,16,3,3680,11,"Colombia Cauca","Natural","SCA Score: 90"
3,231,1,1,3681,11,"Colombia Cauca","Natural","SCA Score: 80"
8,231,1,2,3681,30,"Colombia Cauca","Washed","SCA Score: 80"
9,231,1,3,3681,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,231,2,1,3682,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,231,2,2,3682,11,"Colombia Cauca","Natural","SCA Score: 80"
1,231,2,3,3682,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,231,3,1,3683,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,231,3,2,3683,30,"Colombia Cauca","Washed","SCA Score: 90"
8,231,3,3,3683,30,"Colombia Cauca","Washed","SCA Score: 80"
4,231,4,1,3684,30,"Colombia Cauca","Natural","SCA Score: 80"
10,231,4,2,3684,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,231,4,3,3684,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,231,5,1,3685,30,"Colombia Cauca","Washed","SCA Score: 80"
6,231,5,2,3685,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,231,5,3,3685,11,"Colombia Cauca","Washed","SCA Score: 80"
6,231,6,1,3686,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,231,6,2,3686,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,231,6,3,3686,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,231,7,1,3687,11,"Colombia Cauca","Natural","SCA Score: 90"
12,231,7,2,3687,30,"Colombia Cauca","Natural","SCA Score: 90"
6,231,7,3,3687,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,231,8,1,3688,30,"Colombia Cauca","Washed","SCA Score: 90"
1,231,8,2,3688,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,231,8,3,3688,11,"Colombia Cauca","Washed","SCA Score: 90"
9,231,9,1,3689,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,231,9,2,3689,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,231,9,3,3689,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,231,10,1,3690,11,"Colombia Cauca","Washed","SCA Score: 90"
9,231,10,2,3690,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,231,10,3,3690,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,231,11,1,3691,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,231,11,2,3691,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,231,11,3,3691,30,"Colombia Cauca","Natural","SCA Score: 90"
10,231,12,1,3692,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,231,12,2,3692,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,231,12,3,3692,30,"Colombia Cauca","Natural","SCA Score: 80"
7,231,13,1,3693,11,"Colombia Cauca","Washed","SCA Score: 80"
15,231,13,2,3693,11,"Colombia Cauca","Washed","SCA Score: 90"
16,231,13,3,3693,30,"Colombia Cauca","Washed","SCA Score: 90"
12,231,14,1,3694,30,"Colombia Cauca","Natural","SCA Score: 90"
4,231,14,2,3694,30,"Colombia Cauca","Natural","SCA Score: 80"
3,231,14,3,3694,11,"Colombia Cauca","Natural","SCA Score: 80"
5,231,15,1,3695,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,231,15,2,3695,11,"Colombia Cauca","Natural","SCA Score: 90"
10,231,15,3,3695,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,231,16,1,3696,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,231,16,2,3696,11,"Colombia Cauca","Washed","SCA Score: 80"
11,231,16,3,3696,11,"Colombia Cauca","Natural","SCA Score: 90"
3,232,1,1,3697,11,"Colombia Cauca","Natural","SCA Score: 80"
8,232,1,2,3697,30,"Colombia Cauca","Washed","SCA Score: 80"
9,232,1,3,3697,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,232,2,1,3698,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,232,2,2,3698,11,"Colombia Cauca","Natural","SCA Score: 80"
1,232,2,3,3698,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,232,3,1,3699,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,232,3,2,3699,30,"Colombia Cauca","Washed","SCA Score: 90"
8,232,3,3,3699,30,"Colombia Cauca","Washed","SCA Score: 80"
4,232,4,1,3700,30,"Colombia Cauca","Natural","SCA Score: 80"
10,232,4,2,3700,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,232,4,3,3700,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,232,5,1,3701,30,"Colombia Cauca","Washed","SCA Score: 80"
6,232,5,2,3701,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,232,5,3,3701,11,"Colombia Cauca","Washed","SCA Score: 80"
6,232,6,1,3702,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,232,6,2,3702,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,232,6,3,3702,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,232,7,1,3703,11,"Colombia Cauca","Natural","SCA Score: 90"
12,232,7,2,3703,30,"Colombia Cauca","Natural","SCA Score: 90"
6,232,7,3,3703,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,232,8,1,3704,30,"Colombia Cauca","Washed","SCA Score: 90"
1,232,8,2,3704,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,232,8,3,3704,11,"Colombia Cauca","Washed","SCA Score: 90"
9,232,9,1,3705,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,232,9,2,3705,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,232,9,3,3705,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,232,10,1,3706,11,"Colombia Cauca","Washed","SCA Score: 90"
9,232,10,2,3706,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,232,10,3,3706,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,232,11,1,3707,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,232,11,2,3707,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,232,11,3,3707,30,"Colombia Cauca","Natural","SCA Score: 90"
10,232,12,1,3708,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,232,12,2,3708,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,232,12,3,3708,30,"Colombia Cauca","Natural","SCA Score: 80"
7,232,13,1,3709,11,"Colombia Cauca","Washed","SCA Score: 80"
15,232,13,2,3709,11,"Colombia Cauca","Washed","SCA Score: 90"
16,232,13,3,3709,30,"Colombia Cauca","Washed","SCA Score: 90"
12,232,14,1,3710,30,"Colombia Cauca","Natural","SCA Score: 90"
4,232,14,2,3710,30,"Colombia Cauca","Natural","SCA Score: 80"
3,232,14,3,3710,11,"Colombia Cauca","Natural","SCA Score: 80"
5,232,15,1,3711,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,232,15,2,3711,11,"Colombia Cauca","Natural","SCA Score: 90"
10,232,15,3,3711,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,232,16,1,3712,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,232,16,2,3712,11,"Colombia Cauca","Washed","SCA Score: 80"
11,232,16,3,3712,11,"Colombia Cauca","Natural","SCA Score: 90"
3,233,1,1,3713,11,"Colombia Cauca","Natural","SCA Score: 80"
8,233,1,2,3713,30,"Colombia Cauca","Washed","SCA Score: 80"
9,233,1,3,3713,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,233,2,1,3714,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,233,2,2,3714,11,"Colombia Cauca","Natural","SCA Score: 80"
1,233,2,3,3714,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,233,3,1,3715,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,233,3,2,3715,30,"Colombia Cauca","Washed","SCA Score: 90"
8,233,3,3,3715,30,"Colombia Cauca","Washed","SCA Score: 80"
4,233,4,1,3716,30,"Colombia Cauca","Natural","SCA Score: 80"
10,233,4,2,3716,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,233,4,3,3716,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,233,5,1,3717,30,"Colombia Cauca","Washed","SCA Score: 80"
6,233,5,2,3717,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,233,5,3,3717,11,"Colombia Cauca","Washed","SCA Score: 80"
6,233,6,1,3718,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,233,6,2,3718,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,233,6,3,3718,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,233,7,1,3719,11,"Colombia Cauca","Natural","SCA Score: 90"
12,233,7,2,3719,30,"Colombia Cauca","Natural","SCA Score: 90"
6,233,7,3,3719,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,233,8,1,3720,30,"Colombia Cauca","Washed","SCA Score: 90"
1,233,8,2,3720,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,233,8,3,3720,11,"Colombia Cauca","Washed","SCA Score: 90"
9,233,9,1,3721,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,233,9,2,3721,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,233,9,3,3721,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,233,10,1,3722,11,"Colombia Cauca","Washed","SCA Score: 90"
9,233,10,2,3722,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,233,10,3,3722,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,233,11,1,3723,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,233,11,2,3723,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,233,11,3,3723,30,"Colombia Cauca","Natural","SCA Score: 90"
10,233,12,1,3724,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,233,12,2,3724,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,233,12,3,3724,30,"Colombia Cauca","Natural","SCA Score: 80"
7,233,13,1,3725,11,"Colombia Cauca","Washed","SCA Score: 80"
15,233,13,2,3725,11,"Colombia Cauca","Washed","SCA Score: 90"
16,233,13,3,3725,30,"Colombia Cauca","Washed","SCA Score: 90"
12,233,14,1,3726,30,"Colombia Cauca","Natural","SCA Score: 90"
4,233,14,2,3726,30,"Colombia Cauca","Natural","SCA Score: 80"
3,233,14,3,3726,11,"Colombia Cauca","Natural","SCA Score: 80"
5,233,15,1,3727,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,233,15,2,3727,11,"Colombia Cauca","Natural","SCA Score: 90"
10,233,15,3,3727,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,233,16,1,3728,11,"Brazil Central Plateau","Washed","SCA Score: 90"
7,233,16,2,3728,11,"Colombia Cauca","Washed","SCA Score: 80"
11,233,16,3,3728,11,"Colombia Cauca","Natural","SCA Score: 90"
3,234,1,1,3729,11,"Colombia Cauca","Natural","SCA Score: 80"
8,234,1,2,3729,30,"Colombia Cauca","Washed","SCA Score: 80"
9,234,1,3,3729,11,"Brazil Central Plateau","Natural","SCA Score: 90"
14,234,2,1,3730,30,"Brazil Central Plateau","Washed","SCA Score: 90"
3,234,2,2,3730,11,"Colombia Cauca","Natural","SCA Score: 80"
1,234,2,3,3730,11,"Brazil Central Plateau","Natural","SCA Score: 80"
2,234,3,1,3731,30,"Brazil Central Plateau","Natural","SCA Score: 80"
16,234,3,2,3731,30,"Colombia Cauca","Washed","SCA Score: 90"
8,234,3,3,3731,30,"Colombia Cauca","Washed","SCA Score: 80"
4,234,4,1,3732,30,"Colombia Cauca","Natural","SCA Score: 80"
10,234,4,2,3732,30,"Brazil Central Plateau","Natural","SCA Score: 90"
2,234,4,3,3732,30,"Brazil Central Plateau","Natural","SCA Score: 80"
8,234,5,1,3733,30,"Colombia Cauca","Washed","SCA Score: 80"
6,234,5,2,3733,30,"Brazil Central Plateau","Washed","SCA Score: 80"
7,234,5,3,3733,11,"Colombia Cauca","Washed","SCA Score: 80"
6,234,6,1,3734,30,"Brazil Central Plateau","Washed","SCA Score: 80"
2,234,6,2,3734,30,"Brazil Central Plateau","Natural","SCA Score: 80"
5,234,6,3,3734,11,"Brazil Central Plateau","Washed","SCA Score: 80"
11,234,7,1,3735,11,"Colombia Cauca","Natural","SCA Score: 90"
12,234,7,2,3735,30,"Colombia Cauca","Natural","SCA Score: 90"
6,234,7,3,3735,30,"Brazil Central Plateau","Washed","SCA Score: 80"
16,234,8,1,3736,30,"Colombia Cauca","Washed","SCA Score: 90"
1,234,8,2,3736,11,"Brazil Central Plateau","Natural","SCA Score: 80"
15,234,8,3,3736,11,"Colombia Cauca","Washed","SCA Score: 90"
9,234,9,1,3737,11,"Brazil Central Plateau","Natural","SCA Score: 90"
5,234,9,2,3737,11,"Brazil Central Plateau","Washed","SCA Score: 80"
14,234,9,3,3737,30,"Brazil Central Plateau","Washed","SCA Score: 90"
15,234,10,1,3738,11,"Colombia Cauca","Washed","SCA Score: 90"
9,234,10,2,3738,11,"Brazil Central Plateau","Natural","SCA Score: 90"
13,234,10,3,3738,11,"Brazil Central Plateau","Washed","SCA Score: 90"
1,234,11,1,3739,11,"Brazil Central Plateau","Natural","SCA Score: 80"
14,234,11,2,3739,30,"Brazil Central Plateau","Washed","SCA Score: 90"
12,234,11,3,3739,30,"Colombia Cauca","Natural","SCA Score: 90"
10,234,12,1,3740,30,"Brazil Central Plateau","Natural","SCA Score: 90"
13,234,12,2,3740,11,"Brazil Central Plateau","Washed","SCA Score: 90"
4,234,12,3,3740,30,"Colombia Cauca","Natural","SCA Score: 80"
7,234,13,1,3741,11,"Colombia Cauca","Washed","SCA Score: 80"
15,234,13,2,3741,11,"Colombia Cauca","Washed","SCA Score: 90"
16,234,13,3,3741,30,"Colombia Cauca","Washed","SCA Score: 90"
12,234,14,1,3742,30,"Colombia Cauca","Natural","SCA Score: 90"
